15:00:22,707 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - loaded class com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl from null
15:00:22,707 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - loaded class com.sun.org.apache.xerces.internal.impl.dv.dtd.DTDDVFactoryImpl from null
15:00:22,707 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - getResource(yarn-default.xml)=file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/yarn-default.xml
15:00:22,712 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - loaded class com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl from null
15:00:22,713 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - loaded class com.sun.org.apache.xerces.internal.impl.dv.dtd.DTDDVFactoryImpl from null
15:00:22,725 ERROR [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:87)   - /proxy/app
org.apache.hadoop.yarn.exceptions.YarnRuntimeException: Error parsing application ID: app
	at org.apache.hadoop.yarn.util.Apps.throwParseException(Apps.java:71)
	at org.apache.hadoop.yarn.util.Apps.toAppID(Apps.java:55)
	at org.apache.hadoop.yarn.util.Apps.toAppID(Apps.java:49)
	at org.apache.hadoop.yarn.server.webproxy.WebAppProxyServlet.doGet(WebAppProxyServlet.java:273)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:707)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)
	at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:511)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1221)
	at org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter.doFilter(StaticUserWebFilter.java:109)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.apache.hadoop.http.HttpServer2$QuotingInputFilter.doFilter(HttpServer2.java:1192)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.apache.hadoop.http.NoCacheFilter.doFilter(NoCacheFilter.java:45)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:399)
	at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
	at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:182)
	at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:766)
	at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:450)
	at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:322)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:542)
	at org.mortbay.jetty.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:928)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:549)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:212)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)
	at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:410)
	at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:582)
15:00:22,728 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - GET /proxy/app HTTP/1.1
User-Agent: Java/1.7.0_79
Host: localhost:9099
Accept: text/html, image/gif, image/jpeg, *; q=.2, */*; q=.2
Connection: keep-alive


15:00:22,735 DEBUG [104936728@qtp-154302759-0 - /proxy/app] (Slf4jLog.java:40)   - RESPONSE /proxy/app  500
15:00:22,736 DEBUG [Thread-3] (AbstractService.java:452)   - Service: org.apache.hadoop.yarn.server.webproxy.WebAppProxyServer entered state STOPPED
15:00:22,736 DEBUG [Thread-3] (CompositeService.java:129)   - org.apache.hadoop.yarn.server.webproxy.WebAppProxyServer: stopping services, size=1
15:00:22,736 DEBUG [Thread-3] (CompositeService.java:152)   - Stopping service #0: Service org.apache.hadoop.yarn.server.webproxy.WebAppProxy in state org.apache.hadoop.yarn.server.webproxy.WebAppProxy: STARTED
15:00:22,737 DEBUG [Thread-3] (AbstractService.java:452)   - Service: org.apache.hadoop.yarn.server.webproxy.WebAppProxy entered state STOPPED
15:00:22,737 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.nio.SelectChannelConnector$1@6b385e1d
15:00:22,737 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping org.mortbay.jetty.webapp.WebAppContext@426fbb45{/,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/proxy}
15:00:22,737 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping SessionHandler@530e3b65
15:00:22,737 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping SecurityHandler@400816c2
15:00:22,738 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping ServletHandler@356fd116
15:00:22,738 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped static_user_filter
15:00:22,738 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped safety
15:00:22,738 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped NoCacheFilter
15:00:22,738 DEBUG [Thread-3] (JspServlet.java:280)   - JspServlet.destroy()
15:00:22,738 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped jsp
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.servlet.DefaultServlet$NIOResourceCache@7f938cc2
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.ResourceCache@2ffe55fd
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped default
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped proxy
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped conf
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped jmx
15:00:22,739 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped metrics
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped logLevel
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped stacks
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped ServletHandler@356fd116
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped SecurityHandler@400816c2
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.servlet.HashSessionManager@4b5d8e7c
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped SessionHandler@530e3b65
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping ErrorPageErrorHandler@6b35958b
15:00:22,740 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped ErrorPageErrorHandler@6b35958b
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - static_user_filter as filter
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - safety as filter
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - NoCacheFilter as filter
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/proxy/*],[],15) as filterMapping
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/conf],[],15) as filterMapping
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/jmx],[],15) as filterMapping
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/metrics],[],15) as filterMapping
15:00:22,741 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/logLevel],[],15) as filterMapping
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[/stacks],[],15) as filterMapping
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=static_user_filter,[*.html, *.jsp],[],15) as filterMapping
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=safety,[/*],[],15) as filterMapping
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (F=NoCacheFilter,[/*],[],15) as filterMapping
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - filterNameMap=null
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - pathFilters=null
15:00:22,742 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletPathMap={*.XSP=jsp, *.jsp=jsp, *.JSPF=jsp, *.jspx=jsp, /conf=conf, /=default, *.xsp=jsp, /stacks=stacks, /logLevel=logLevel, *.JSPX=jsp, *.jspf=jsp, /metrics=metrics, /proxy/*=proxy, /jmx=jmx, *.JSP=jsp}
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletNameMap={jsp=jsp, default=default, jmx=jmx, metrics=metrics, logLevel=logLevel, proxy=proxy, conf=conf, stacks=stacks}
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - jsp as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - default as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - proxy as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - conf as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - jmx as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - metrics as servlet
15:00:22,743 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - logLevel as servlet
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - stacks as servlet
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=jsp,[*.jsp, *.jspf, *.jspx, *.xsp, *.JSP, *.JSPF, *.JSPX, *.XSP]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=default,[/]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=proxy,[/proxy/*]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=conf,[/conf]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=jmx,[/jmx]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=metrics,[/metrics]) as servletMapping
15:00:22,744 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=logLevel,[/logLevel]) as servletMapping
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - Container ServletHandler@356fd116 - (S=stacks,[/stacks]) as servletMapping
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - filterNameMap=null
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - pathFilters=null
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletPathMap=null
15:00:22,745 DEBUG [Thread-3] (Slf4jLog.java:40)   - servletNameMap=null
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.webapp.WebAppContext@426fbb45{/,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/proxy}
15:00:22,746  INFO [Thread-3] (Slf4jLog.java:67)   - Stopped SelectChannelConnector@localhost:9099
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped SelectChannelConnector@localhost:9099
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping Server@50aff428
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping ContextHandlerCollection@76a0f9cb
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping org.mortbay.jetty.servlet.Context@aed0faa{/static,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/static/}
15:00:22,746 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping ServletHandler@519f6780
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped static_user_filter
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped safety
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.servlet.DefaultServlet-900284401
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped ServletHandler@519f6780
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopping ErrorHandler@62bf6da8
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped ErrorHandler@62bf6da8
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.servlet.Context@aed0faa{/static,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/static/}
15:00:22,747 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped ContextHandlerCollection@76a0f9cb
15:00:22,748 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.jetty.servlet.HashSessionIdManager@125e4cbd
15:00:22,848 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped org.mortbay.thread.QueuedThreadPool@9327927
15:00:22,848 DEBUG [Thread-3] (Slf4jLog.java:40)   - stopped Server@50aff428
15:00:22,849 DEBUG [Thread-3] (ClientCache.java:97)   - stopping client from cache: org.apache.hadoop.ipc.Client@331fef77
15:00:22,849 DEBUG [Thread-3] (ClientCache.java:103)   - removing client from cache: org.apache.hadoop.ipc.Client@331fef77
15:00:22,849 DEBUG [Thread-3] (ClientCache.java:110)   - stopping actual client because no more references remain: org.apache.hadoop.ipc.Client@331fef77
15:00:22,849 DEBUG [Thread-3] (Client.java:1217)   - Stopping client
15:00:22,850 DEBUG [Thread-10] (Configuration.java:953)   - conf set yarn.web-proxy.address value localhost:9090
15:00:22,866 DEBUG [Thread-10] (Configuration.java:953)   - conf set hadoop.http.max.threads value 5
15:00:22,868 DEBUG [Thread-10] (CompositeService.java:73)   - Adding service org.apache.hadoop.yarn.server.webproxy.WebAppProxy
15:00:22,868 DEBUG [Thread-10] (AbstractService.java:452)   - Service: org.apache.hadoop.yarn.server.webproxy.WebAppProxyServer entered state INITED
15:00:22,868 DEBUG [Thread-10] (CompositeService.java:104)   - org.apache.hadoop.yarn.server.webproxy.WebAppProxyServer: initing services, size=1
15:00:22,868 DEBUG [Thread-10] (AbstractService.java:452)   - Service: org.apache.hadoop.yarn.server.webproxy.WebAppProxy entered state INITED
15:00:22,885  INFO [Thread-10] (RMProxy.java:95)   - HAEnabled false
15:00:22,886  INFO [Thread-10] (RMProxy.java:102)   - Connecting to ResourceManager at localhost/127.0.0.1:8032
15:00:22,886 DEBUG [Thread-10] (UserGroupInformation.java:1572)   - PrivilegedAction as:gautier (auth:SIMPLE) from:org.apache.hadoop.yarn.client.RMProxy.getProxy(RMProxy.java:142)
15:00:22,886 DEBUG [Thread-10] (YarnRPC.java:58)   - Creating YarnRPC for org.apache.hadoop.yarn.ipc.HadoopYarnProtoRPC
15:00:22,887 DEBUG [Thread-10] (HadoopYarnProtoRPC.java:47)   - Creating a HadoopYarnProtoRpc proxy for protocol interface org.apache.hadoop.yarn.api.ApplicationClientProtocol
15:00:22,887 DEBUG [Thread-10] (Configuration.java:953)   - conf set rpc.engine.org.apache.hadoop.yarn.api.ApplicationClientProtocolPB value org.apache.hadoop.ipc.ProtobufRpcEngine
15:00:22,888 DEBUG [Thread-10] (ClientCache.java:63)   - getting client out of cache: org.apache.hadoop.ipc.Client@3c6a88c9
15:00:22,888  INFO [Thread-10] (WebAppProxy.java:79)   - Instantiating Proxy at localhost:9090
15:00:22,888 DEBUG [Thread-10] (CompositeService.java:115)   - org.apache.hadoop.yarn.server.webproxy.WebAppProxyServer: starting services, size=1
15:00:22,889 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={NoCacheFilter=NoCacheFilter}
15:00:22,889 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15)]
15:00:22,889 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,889 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap=null
15:00:22,889 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap=null
15:00:22,890 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container Server@43b69758 + org.mortbay.thread.QueuedThreadPool@1f8a96dd as threadpool
15:00:22,890  INFO [Thread-10] (HttpRequestLog.java:80)   - Http request log for http.requests.proxy is not defined
15:00:22,890 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container Server@43b69758 + ContextHandlerCollection@88a3523 as handler
15:00:22,890 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ContextHandlerCollection@88a3523 + org.mortbay.jetty.webapp.WebAppContext@29a69136{/,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/proxy} as handler
15:00:22,890 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + NoCacheFilter as filter
15:00:22,891 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (F=NoCacheFilter,[/*],[],15) as filterMapping
15:00:22,891 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container SecurityHandler@3b5377a5 + ServletHandler@76878596 as handler
15:00:22,891 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container SessionHandler@64d41010 + SecurityHandler@3b5377a5 as handler
15:00:22,891 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container SessionHandler@64d41010 + org.mortbay.jetty.servlet.HashSessionManager@1e6abe27 as sessionManager
15:00:22,891 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container org.mortbay.jetty.webapp.WebAppContext@29a69136{/,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/proxy} + SessionHandler@64d41010 as handler
15:00:22,892 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container org.mortbay.jetty.webapp.WebAppContext@29a69136{/,file:/home/gautier/hop/myhops/hops/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/target/classes/webapps/proxy} + ErrorPageErrorHandler@71ea020a as error
15:00:22,892 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ContextHandlerCollection@88a3523 + org.mortbay.jetty.servlet.Context@3a2c18f3{/static,null} as handler
15:00:22,892 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container org.mortbay.jetty.servlet.Context@3a2c18f3{/static,null} + ServletHandler@251a175b as handler
15:00:22,892 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + org.mortbay.jetty.servlet.DefaultServlet-1408461412 as servlet
15:00:22,892 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + (S=org.mortbay.jetty.servlet.DefaultServlet-1408461412,[/*]) as servletMapping
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap=null
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=null
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap={/*=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap={org.mortbay.jetty.servlet.DefaultServlet-1408461412=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,893 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + safety as filter
15:00:22,894 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (F=safety,[/*],[],15) as filterMapping
15:00:22,894 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, NoCacheFilter=NoCacheFilter}
15:00:22,894 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15), (F=safety,[/*],[],15)]
15:00:22,894 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,894 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap=null
15:00:22,895 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap=null
15:00:22,895 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + safety as filter
15:00:22,895 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + (F=safety,[/*],[],15) as filterMapping
15:00:22,895 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety}
15:00:22,895 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=safety,[/*],[],15)]
15:00:22,896 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,896 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap={/*=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,896 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap={org.mortbay.jetty.servlet.DefaultServlet-1408461412=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,896  INFO [Thread-10] (HttpServer2.java:667)   - Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
15:00:22,897 DEBUG [Thread-10] (Configuration.java:953)   - conf set bind.address value localhost
15:00:22,897 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + static_user_filter as filter
15:00:22,897 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (F=static_user_filter,[*.html, *.jsp],[],15) as filterMapping
15:00:22,897 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, NoCacheFilter=NoCacheFilter, static_user_filter=static_user_filter}
15:00:22,897 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15), (F=safety,[/*],[],15), (F=static_user_filter,[*.html, *.jsp],[],15)]
15:00:22,898 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,898 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap=null
15:00:22,898 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap=null
15:00:22,898  INFO [Thread-10] (HttpServer2.java:645)   - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context proxy
15:00:22,898 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + static_user_filter as filter
15:00:22,898 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@251a175b + (F=static_user_filter,[/*],[],15) as filterMapping
15:00:22,899 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, static_user_filter=static_user_filter}
15:00:22,899 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=safety,[/*],[],15), (F=static_user_filter,[/*],[],15)]
15:00:22,899 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,899 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap={/*=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,899 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap={org.mortbay.jetty.servlet.DefaultServlet-1408461412=org.mortbay.jetty.servlet.DefaultServlet-1408461412}
15:00:22,899  INFO [Thread-10] (HttpServer2.java:652)   - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + stacks as servlet
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (S=stacks,[/stacks]) as servletMapping
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, NoCacheFilter=NoCacheFilter, static_user_filter=static_user_filter}
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15), (F=safety,[/*],[],15), (F=static_user_filter,[*.html, *.jsp],[],15)]
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap={/stacks=stacks}
15:00:22,900 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap={stacks=stacks}
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (F=static_user_filter,[/stacks],[],15) as filterMapping
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, NoCacheFilter=NoCacheFilter, static_user_filter=static_user_filter}
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15), (F=safety,[/*],[],15), (F=static_user_filter,[*.html, *.jsp],[],15), (F=static_user_filter,[/stacks],[],15)]
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletFilterMap=null
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletPathMap={/stacks=stacks}
15:00:22,901 DEBUG [Thread-10] (Slf4jLog.java:40)   - servletNameMap={stacks=stacks}
15:00:22,902 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + logLevel as servlet
15:00:22,902 DEBUG [Thread-10] (Slf4jLog.java:40)   - Container ServletHandler@76878596 + (S=logLevel,[/logLevel]) as servletMapping
15:00:22,902 DEBUG [Thread-10] (Slf4jLog.java:40)   - filterNameMap={safety=safety, NoCacheFilter=NoCacheFilter, static_user_filter=static_user_filter}
15:00:22,902 DEBUG [Thread-10] (Slf4jLog.java:40)   - pathFilters=[(F=NoCacheFilter,[/*],[],15), (F=safety,[/*],[],15), (F=static_user_filter,[*.html, *.jsp],[],15), (F=static_user_filter,[/stacks],[],15)]
